Esta_na_Capa,Grupo,Subgrupo,Primeiro_Capitulo,Ultimo_Capitulo,Porcentagem_de_Capitulos_do_Volume,E_a_Primeira_Aparicao_no_manga,Distancia_da_Primeira_Aparicao_em_capitulos,Numero_total_de_capitulos_que_apareceu,Numero_de_capitulos_ate_o_volume,Nome_do_Personagem,Volume,Numero_de_Capitulos_no_Volume,Distancia_da_Primeira_Aparicao_em_volumes,Volume_num
0,Pirates,Seven Warlords of the Sea,0,0,0.0,0,,1,28,Muret,Volume_32,1,8.0,32
0,Skypiea,Skypieans,0,0,0.0,0,,2,28,Mont Blanc Noland,Volume_32,2,7.0,32
0,Pirates,Straw Hat Pirates,0,0,0.0,0,,2,28,Masira,Volume_32,2,8.0,32
1,Pirates,Straw Hat Pirates,1,1,0.7,0,,7,28,Monkey D. Luffy,Volume_32,7,31.0,32
0,Skypiea,God's Army,0,0,0.0,0,,5,28,Aisa,Volume_32,5,5.0,32
0,Skypiea,Skypieans,0,0,0.0,0,,1,28,Amazon,Volume_32,1,6.0,32
0,Marines,Admiral,0,0,0.0,1,,1,28,Aokiji,Volume_32,1,0.0,32
0,Pirates,Seven Warlords of the Sea,0,0,0.0,0,,1,28,Bellamy,Volume_32,1,8.0,32
0,Skypiea,God's Army,0,0,0.0,0,,3,28,Braham,Volume_32,3,5.0,32
0,Pirates,Straw Hat Pirates,0,0,0.0,0,,3,28,Chopper,Volume_32,3,3.0,32
0,Skypiea,Skypieans,0,0,0.0,1,,1,28,Cloud Wolves,Volume_32,1,0.0,32
0,Marines,Others,0,0,0.0,0,,4,28,Comil,Volume_32,4,1.0,32
0,Skypiea,Skypieans,0,0,0.0,0,,5,28,Conis,Volume_32,5,6.0,32
0,Skypiea,Skypieans,0,0,0.0,0,,3,28,Mont Blanc Cricket,Volume_32,3,7.0,32
0,Pirates,Seven Warlords of the Sea,0,0,0.0,0,,1,28,Eddy,Volume_32,1,8.0,32
0,Skypiea,God's Army,0,0,0.0,0,,4,28,Enel,Volume_32,4,6.0,32
0,World Government,Five Elders,0,0,0.0,0,,1,28,Ethanbaron V. Nusjuro,Volume_32,1,7.0,32
0,Pirates,Foxy Pirates,0,0,0.0,1,,1,28,Foxy the Silver Fox,Volume_32,1,0.0,32
0,Skypiea,Skypieans,0,0,0.0,0,,6,28,Gan Fall,Volume_32,6,6.0,32
0,Pirates,Seven Warlords of the Sea,0,0,0.0,0,,1,28,Donquixote Doflamingo,Volume_32,1,7.0,32
0,Skypiea,God's Army,0,0,0.0,0,,3,28,Genbo,Volume_32,3,5.0,32
0,Skypiea,God's Army,0,0,0.0,0,,1,28,Gedatsu,Volume_32,1,6.0,32
0,Skypiea,Skypieans,0,0,0.0,0,,5,28,McKinley,Volume_32,5,6.0,32
0,Skypiea,Skypieans,0,0,0.0,1,,1,28,Marilyn,Volume_32,1,0.0,32
0,World Government,Five Elders,0,0,0.0,0,,1,28,Marcus Mars,Volume_32,1,7.0,32
0,Pirates,Straw Hat Pirates,0,0,0.0,0,,3,28,Luffy,Volume_32,3,3.0,32
0,Pirates,Seven Warlords of the Sea,0,0,0.0,0,,1,28,Lily,Volume_32,1,8.0,32
0,Marines,Cooks,0,0,0.0,1,,1,28,Kyuji,Volume_32,1,0.0,32
0,Citizens,Others,0,0,0.0,0,,2,28,Moda,Volume_32,2,2.0,32
0,Skypiea,God's Army,0,0,0.0,0,,3,28,Kamakiri,Volume_32,3,5.0,32
0,Skypiea,God's Army,0,0,0.0,0,,2,28,Kalgara,Volume_32,2,1.0,32
0,World Government,Five Elders,0,0,0.0,0,,1,28,Jaygarcia Saturn,Volume_32,1,7.0,32
0,Pirates,Black Cat Pirates,1,0,0.0,0,,1,28,Jango,Volume_32,1,29.0,32
0,Pirates,Seven Warlords of the Sea,0,0,0.0,0,,1,28,Hewitt,Volume_32,1,8.0,32
0,Pirates,Foxy Pirates,0,0,0.0,1,,1,28,Hamburg,Volume_32,1,0.0,32
0,Marines,Cooks,0,0,0.0,0,,1,28,Koda,Volume_32,1,2.0,32
0,Pirates,Straw Hat Pirates,0,1,0.0,0,,8,305,Nico Robin,Volume_33,8,13.0,33
0,Pirates,Straw Hat Pirates,1,0,0.0,0,,1,305,Zoro,Volume_33,1,4.0,33
1,Pirates,Foxy Pirates,0,0,0.45,1,,5,305,Pickles,Volume_33,5,0.0,33
1,Pirates,Foxy Pirates,1,0,0.73,0,,8,305,Porche,Volume_33,8,1.0,33
0,Pirates,Straw Hat Pirates,1,0,0.0,0,,1,305,Robin,Volume_33,1,4.0,33
0,Citizens,Long Ring Long Land,1,0,0.0,0,,1,305,Tonjit,Volume_33,1,1.0,33
0,Pirates,Straw Hat Pirates,1,1,0.0,0,,9,305,Sanji,Volume_33,9,28.0,33
0,Citizens,Long Ring Long Land,1,0,0.0,0,,1,305,Shelly,Volume_33,1,1.0,33
0,Pirates,Straw Hat Pirates,0,1,0.0,0,,10,305,Tony Tony Chopper,Volume_33,10,18.0,33
0,Pirates,Straw Hat Pirates,1,1,0.0,0,,9,305,Usopp,Volume_33,9,30.0,33
0,Pirates,Straw Hat Pirates,1,1,0.0,0,,9,305,Nami,Volume_33,9,32.0,33
0,Pirates,Straw Hat Pirates,0,1,0.0,0,,8,305,Roronoa Zoro,Volume_33,8,32.0,33
1,Pirates,Straw Hat Pirates,0,1,0.73,0,,8,305,Monkey D. Luffy,Volume_33,8,32.0,33
1,Pirates,Foxy Pirates,1,1,0.91,1,,10,305,Itomimizu,Volume_33,10,0.0,33
0,Pirates,Straw Hat Pirates,1,0,0.0,0,,1,305,Luffy,Volume_33,1,4.0,33
1,Pirates,Foxy Pirates,0,0,0.45,1,,5,305,Big Pan,Volume_33,5,0.0,33
1,Pirates,Foxy Pirates,1,0,0.45,1,,5,305,Capote,Volume_33,5,0.0,33
0,Pirates,Straw Hat Pirates,1,0,0.0,0,,1,305,Chopper,Volume_33,1,4.0,33
1,Pirates,Foxy Pirates,1,1,0.91,1,,10,305,Chuchun,Volume_33,10,0.0,33
1,Pirates,Foxy Pirates,0,1,0.91,1,,10,305,Foxy,Volume_33,10,0.0,33
1,Pirates,Foxy Pirates,1,0,0.36,1,,4,305,Monda,Volume_33,4,0.0,33
0,Skypiea,God's Army,0,1,0.0,0,,3,305,Gedatsu,Volume_33,3,7.0,33
0,Citizens,Arabasta,0,0,0.0,1,,1,305,Goro,Volume_33,1,0.0,33
1,Pirates,Foxy Pirates,1,0,0.73,0,,8,305,Hamburg,Volume_33,8,1.0,33
0,Pirates,Foxy Pirates,1,0,0.0,1,,1,305,Kibagaeru,Volume_33,1,0.0,33
0,Pirates,Foxy Pirates,1,0,0.0,0,,1,305,Foxy the Silver Fox,Volume_33,1,1.0,33
0,Pirates,Straw Hat Pirates,0,1,0.0,0,,10,316,Roronoa Zoro,Volume_34,10,33.0,34
1,Pirates,Straw Hat Pirates,0,1,0.91,0,,10,316,Monkey D. Luffy,Volume_34,10,33.0,34
0,World Government,CP9,0,0,0.0,1,,2,316,Mysterious Masked Man,Volume_34,2,0.0,34
0,Pirates,Straw Hat Pirates,0,1,0.0,0,,10,316,Nami,Volume_34,10,33.0,34
0,Pirates,Straw Hat Pirates,0,1,0.0,0,,9,316,Nico Robin,Volume_34,9,14.0,34
1,Shipwrights,Galley-La Company,0,1,0.27,1,,3,316,Paulie,Volume_34,3,0.0,34
0,Shipwrights,Galley-La Company,0,0,0.0,1,,2,316,Peepley Lulu,Volume_34,2,0.0,34
0,Pirates,Foxy Pirates,0,0,0.0,0,,1,316,Pickles,Volume_34,1,1.0,34
0,Pirates,Foxy Pirates,0,0,0.0,0,,1,316,Porche,Volume_34,1,2.0,34
1,Shipwrights,Galley-La Company,0,1,0.27,1,,3,316,Rob Lucci,Volume_34,3,0.0,34
0,Pirates,Straw Hat Pirates,0,1,0.0,0,,9,316,Sanji,Volume_34,9,29.0,34
0,Citizens,Long Ring Long Land,0,0,0.0,0,,2,316,Tonjit,Volume_34,2,2.0,34
0,Citizens,Long Ring Long Land,0,0,0.0,0,,2,316,Shelly,Volume_34,2,2.0,34
0,Pirates,Foxy Pirates,0,0,0.0,1,,1,316,Sonieh,Volume_34,1,0.0,34
0,Bounty Hunters,Franky Family,0,1,0.0,1,,3,316,Tamagon,Volume_34,3,0.0,34
0,Shipwrights,Galley-La Company,0,0,0.0,1,,2,316,Tilestone,Volume_34,2,0.0,34
0,Pirates,Straw Hat Pirates,0,0,0.0,1,,1,316,Mikazuki,Volume_34,1,0.0,34
0,Pirates,Straw Hat Pirates,0,1,0.0,0,,8,316,Tony Tony Chopper,Volume_34,8,19.0,34
0,Shipwrights,Galley-La Company,0,1,0.0,1,,4,316,Tyrannosaurus,Volume_34,4,0.0,34
0,Pirates,Straw Hat Pirates,0,1,0.0,0,,10,316,Usopp,Volume_34,10,31.0,34
0,Animals,Others,0,0,0.0,1,,1,316,Yokozuna,Volume_34,1,0.0,34
0,Bounty Hunters,Franky Family,0,1,0.0,1,,4,316,Zambai,Volume_34,4,0.0,34
0,Bounty Hunters,Franky Family,0,0,0.0,1,,2,316,Schollzo,Volume_34,2,0.0,34
0,Animals,Long Ring Long Land,0,0,0.0,1,,1,316,Master of the Waters,Volume_34,1,0.0,34
0,Pirates,Foxy Pirates,0,0,0.0,0,,1,316,Monda,Volume_34,1,1.0,34
0,Citizens,Shift Station,0,0,0.0,1,,2,316,Kokoro,Volume_34,2,0.0,34
0,Marines,Admirals,0,0,0.0,1,,1,316,Akainu,Volume_34,1,0.0,34
0,Marines,Admiral,0,0,0.0,0,,4,316,Aokiji,Volume_34,4,2.0,34
0,Pirates,Foxy Pirates,0,0,0.0,0,,1,316,Big Pan,Volume_34,1,1.0,34
0,Citizens,Arabasta,0,0,0.0,1,,1,316,Bimine,Volume_34,1,0.0,34
0,Bounty Hunters,Franky Family,0,1,0.0,1,,2,316,Kop,Volume_34,2,0.0,34
0,Citizens,Shift Station,0,0,0.0,1,,2,316,Chimney,Volume_34,2,0.0,34
0,Pirates,Foxy Pirates,0,0,0.0,0,,1,316,Chuchun,Volume_34,1,1.0,34
0,Citizens,Arabasta,0,0,0.0,1,,2,316,Dirt Boss,Volume_34,2,0.0,34
0,Pirates,Foxy Pirates,0,0,0.0,1,,1,316,Donovan,Volume_34,1,0.0,34
0,Pirates,Foxy Pirates,1,0,0.0,0,,2,316,Foxy,Volume_34,2,1.0,34
0,Citizens,Long Ring Long Land,0,0,0.0,0,,9,316,Gedatsu,Volume_34,9,8.0,34
0,Pirates,Foxy Pirates,0,0,0.0,1,,1,316,Gina,Volume_34,1,0.0,34
0,Pirates,Foxy Pirates,0,0,0.0,0,,1,316,Capote,Volume_34,1,1.0,34
0,Citizens,Long Ring Long Land,0,0,0.0,0,,9,316,Goro,Volume_34,9,1.0,34
0,Citizens,Shift Station,0,0,0.0,1,,2,316,Gonbe,Volume_34,2,0.0,34
0,Marines,Admirals,0,0,0.0,1,,1,316,Kizaru,Volume_34,1,0.0,34
1,Shipwrights,Galley-La Company,0,1,0.36,1,,4,316,Kalifa,Volume_34,4,0.0,34
1,Shipwrights,Galley-La Company,0,1,0.36,1,,4,316,Kaku,Volume_34,4,0.0,34
0,Bounty Hunters,Franky Family,0,1,0.0,1,,3,316,Kiev,Volume_34,3,0.0,34
0,Citizens,Water 7,0,0,0.0,1,,1,316,Ishigo Shitemanna,Volume_34,1,0.0,34
1,Shipwrights,Galley-La Company,0,1,0.36,1,,4,316,Iceburg,Volume_34,4,0.0,34
0,Shipwrights,Galley-La Company,0,1,0.0,1,,2,316,Hattori,Volume_34,2,0.0,34
0,Pirates,Foxy Pirates,0,0,0.0,0,,1,316,Hamburg,Volume_34,1,2.0,34
0,Pirates,Foxy Pirates,1,0,0.0,0,,2,316,Itomimizu,Volume_34,2,1.0,34
0,Shipwrights,Galley-La Company,1,1,0.0,0,,4,327,Rob Lucci,Volume_35,4,1.0,35
0,Bounty Hunters,Franky Family,0,1,0.0,1,,4,327,Mozu and Kiwi,Volume_35,4,0.0,35
0,World Government,CP9,0,0,0.0,0,,1,327,Mysterious Masked Man,Volume_35,1,1.0,35
0,Pirates,Straw Hat Pirates,1,1,0.0,0,,9,327,Nami,Volume_35,9,34.0,35
0,Pirates,Straw Hat Pirates,0,1,0.0,0,,4,327,Nico Robin,Volume_35,4,15.0,35
0,Shipwrights,Galley-La Company,1,1,0.0,0,,4,327,Peepley Lulu,Volume_35,4,1.0,35
0,Pirates,Straw Hat Pirates,1,1,0.0,0,,8,327,Roronoa Zoro,Volume_35,8,34.0,35
0,Shipwrights,Galley-La Company,1,1,0.0,0,,5,327,Tyrannosaurus,Volume_35,5,1.0,35
0,Bounty Hunters,Franky Family,0,0,0.0,0,,3,327,Schollzo,Volume_35,3,1.0,35
0,Bounty Hunters,Franky Family,0,0,0.0,0,,2,327,Tamagon,Volume_35,2,1.0,35
0,Shipwrights,Galley-La Company,0,1,0.0,0,,2,327,Tilestone,Volume_35,2,1.0,35
0,Pirates,Straw Hat Pirates,1,0,0.0,0,,8,327,Tony Tony Chopper,Volume_35,8,20.0,35
1,Pirates,Straw Hat Pirates,1,0,0.78,0,,7,327,Usopp,Volume_35,7,32.0,35
0,Bounty Hunters,Franky Family,0,0,0.0,0,,3,327,Zambai,Volume_35,3,1.0,35
1,Pirates,Straw Hat Pirates,1,1,1.0,0,,9,327,Monkey D. Luffy,Volume_35,9,34.0,35
0,Pirates,Straw Hat Pirates,1,0,0.0,0,,8,327,Sanji,Volume_35,8,30.0,35
0,Citizens,Water 7,0,0,0.0,1,,1,327,Kyukyu,Volume_35,1,0.0,35
0,Shipwrights,Galley-La Company,1,1,0.0,0,,4,327,Paulie,Volume_35,4,1.0,35
0,Citizens,Shift Station,0,0,0.0,0,,1,327,Kokoro,Volume_35,1,1.0,35
0,Citizens,Shift Station,0,0,0.0,0,,1,327,Chimney,Volume_35,1,1.0,35
0,World Government,Others,1,0,0.0,1,,2,327,Corgi,Volume_35,2,0.0,35
0,Citizens,Arabasta,1,1,0.0,0,,8,327,Dirt Boss,Volume_35,8,1.0,35
0,Citizens,Arabasta,0,0,0.0,1,,2,327,Forest Boss,Volume_35,2,0.0,35
1,Bounty Hunters,Franky Family,0,1,0.44,1,,4,327,Franky,Volume_35,4,0.0,35
0,Citizens,Arabasta,1,1,0.0,0,,8,327,Gedatsu,Volume_35,8,9.0,35
0,Citizens,Shift Station,0,0,0.0,0,,1,327,Gonbe,Volume_35,1,1.0,35
0,Citizens,Arabasta,0,1,0.0,0,,7,327,Goro,Volume_35,7,2.0,35
0,Bounty Hunters,Franky Family,0,0,0.0,0,,3,327,Kop,Volume_35,3,1.0,35
0,Shipwrights,Galley-La Company,1,1,0.0,0,,5,327,Iceburg,Volume_35,5,1.0,35
0,Bounty Hunters,Franky Family,0,0,0.0,1,,2,327,Kairiki Destroyers,Volume_35,2,0.0,35
0,Shipwrights,Galley-La Company,1,1,0.0,0,,4,327,Hattori,Volume_35,4,1.0,35
0,Shipwrights,Galley-La Company,1,1,0.0,0,,5,327,Kaku,Volume_35,5,1.0,35
0,Citizens,Water 7,0,0,0.0,1,,1,327,Kakukaku,Volume_35,1,0.0,35
0,Shipwrights,Galley-La Company,1,1,0.0,0,,5,327,Kalifa,Volume_35,5,1.0,35
0,Bounty Hunters,Franky Family,0,0,0.0,0,,3,327,Kiev,Volume_35,3,1.0,35
0,Citizens,Arabasta,0,0,0.0,0,,2,336,Pell,Volume_36,2,19.0,36
0,Shipwrights,Galley-La Company,1,0,0.0,0,,5,336,Peepley Lulu,Volume_36,5,2.0,36
0,Shipwrights,Galley-La Company,1,1,0.0,0,,8,336,Paulie,Volume_36,8,2.0,36
1,Pirates,Straw Hat Pirates,1,1,0.9,0,,9,336,Nico Robin,Volume_36,9,16.0,36
0,World Government,CP9,0,0,0.0,1,,2,336,Musketeer Masked Woman,Volume_36,2,0.0,36
0,Pirates,Straw Hat Pirates,1,1,0.0,0,,9,336,Nami,Volume_36,9,35.0,36
1,Shipwrights,Galley-La Company,1,1,0.5,0,,5,336,Rob Lucci,Volume_36,5,2.0,36
0,Bounty Hunters,Franky Family,1,0,0.0,0,,5,336,Mozu and Kiwi,Volume_36,5,1.0,36
1,Pirates,Straw Hat Pirates,1,1,1.0,0,,10,336,Monkey D. Luffy,Volume_36,10,35.0,36
0,Citizens,Arabasta,0,0,0.0,0,,1,336,Matsuge,Volume_36,1,18.0,36
0,Citizens,Arabasta,0,0,0.0,0,,2,336,Nefertari Vivi,Volume_36,2,23.0,36
0,World Government,CP9,0,0,0.0,1,,1,336,Rob Lucci4,Volume_36,1,0.0,36
0,World Government,CP9,0,0,0.0,1,,2,336,Skeleton Masked Man,Volume_36,2,0.0,36
0,Pirates,Straw Hat Pirates,0,0,0.0,0,,2,336,Sanji,Volume_36,2,31.0,36
0,Bounty Hunters,Franky Family,0,0,0.0,0,,1,336,Schollzo,Volume_36,1,2.0,36
0,World Government,CP9,0,0,0.0,1,,1,336,Skull Masked Man,Volume_36,1,0.0,36
0,Citizens,Arabasta,0,0,0.0,1,,1,336,Super Spot-Billed Duck Troops,Volume_36,1,0.0,36
0,Bounty Hunters,Franky Family,0,0,0.0,0,,1,336,Tamagon,Volume_36,1,2.0,36
0,Citizens,Arabasta,0,0,0.0,0,,1,336,Terracotta,Volume_36,1,13.0,36
0,Citizens,Arabasta,0,0,0.0,0,,1,336,Kung-Fu Dugongs,Volume_36,1,18.0,36
0,Pirates,Straw Hat Pirates,0,1,0.0,0,,7,336,Tony Tony Chopper,Volume_36,7,21.0,36
0,Citizens,Arabasta,0,0,0.0,0,,4,336,Toto,Volume_36,4,18.0,36
0,Shipwrights,Galley-La Company,0,0,0.0,0,,4,336,Tyrannosaurus,Volume_36,4,2.0,36
0,Pirates,Straw Hat Pirates,0,0,0.0,0,,3,336,Usopp,Volume_36,3,33.0,36
0,Bounty Hunters,Franky Family,0,0,0.0,0,,1,336,Zambai,Volume_36,1,2.0,36
0,Pirates,Straw Hat Pirates,0,1,0.0,0,,6,336,Roronoa Zoro,Volume_36,6,35.0,36
0,Shipwrights,Galley-La Company,1,0,0.0,0,,7,336,Tilestone,Volume_36,7,2.0,36
0,Citizens,Arabasta,1,0,0.0,0,,5,336,Koza,Volume_36,5,18.0,36
0,Citizens,Arabasta,0,0,0.0,0,,3,336,Kokoro,Volume_36,3,2.0,36
0,Marines,Admiral,0,0,0.0,0,,1,336,Aokiji,Volume_36,1,4.0,36
0,World Government,CP9,0,0,0.0,1,,3,336,Bear Masked Man,Volume_36,3,0.0,36
1,Citizens,Water 7,0,1,0.3,1,,3,336,Blueno,Volume_36,3,0.0,36
0,Bounty Hunters,Franky Family,0,0,0.0,0,,1,336,Kop,Volume_36,1,2.0,36
0,World Government,CP9,0,0,0.0,1,,3,336,Bull Masked Man,Volume_36,3,0.0,36
0,Citizens,Arabasta,0,0,0.0,0,,2,336,Chaka,Volume_36,2,19.0,36
0,Citizens,Arabasta,0,0,0.0,0,,3,336,Chimney,Volume_36,3,2.0,36
0,World Government,CP9,0,0,0.0,0,,1,336,Corgi,Volume_36,1,1.0,36
0,Citizens,Arabasta,1,0,0.0,0,,5,336,Dirt Boss,Volume_36,5,2.0,36
0,Citizens,Arabasta,0,0,0.0,0,,1,336,Forest Boss,Volume_36,1,1.0,36
0,Bounty Hunters,Franky Family,1,1,0.0,0,,6,336,Franky,Volume_36,6,1.0,36
0,Citizens,Arabasta,1,1,0.0,0,,6,336,Gedatsu,Volume_36,6,10.0,36
0,Citizens,Arabasta,0,0,0.0,0,,3,336,Gonbe,Volume_36,3,2.0,36
0,World Government,CP9,0,0,0.0,1,,1,336,Blueno4,Volume_36,1,0.0,36
0,Citizens,Arabasta,0,0,0.0,1,,1,336,Happa Yamao,Volume_36,1,0.0,36
0,Citizens,Arabasta,1,0,0.0,0,,4,336,Goro,Volume_36,4,3.0,36
0,Bounty Hunters,Franky Family,0,0,0.0,0,,1,336,Kiev,Volume_36,1,2.0,36
0,World Government,CP9,0,0,0.0,1,,1,336,Kalifa4,Volume_36,1,0.0,36
1,Shipwrights,Galley-La Company,0,1,0.3,0,,3,336,Kalifa,Volume_36,3,2.0,36
0,World Government,CP9,0,0,0.0,1,,1,336,Kaku4,Volume_36,1,0.0,36
0,Citizens,Arabasta,0,0,0.0,0,,4,336,Karoo,Volume_36,4,23.0,36
0,Citizens,Arabasta,0,0,0.0,0,,2,336,Igaram,Volume_36,2,23.0,36
0,Shipwrights,Galley-La Company,0,1,0.0,0,,7,336,Iceburg,Volume_36,7,2.0,36
0,World Government,CP9,0,0,0.0,1,,1,336,Hattori4,Volume_36,1,0.0,36
0,Shipwrights,Galley-La Company,1,1,0.0,0,,7,336,Hattori,Volume_36,7,2.0,36
0,Animals,Arabasta,0,0,0.0,0,,1,336,Hasami,Volume_36,1,17.0,36
1,Shipwrights,Galley-La Company,1,1,0.6,0,,6,336,Kaku,Volume_36,6,2.0,36
0,Pirates,Straw Hat Pirates,0,1,0.0,0,,3,346,Sanji,Volume_37,3,32.0,37
0,Bounty Hunters,Franky Family,0,0,0.0,0,,1,346,Zambai,Volume_37,1,3.0,37
1,Pirates,Straw Hat Pirates,1,1,0.55,0,,6,346,Nami,Volume_37,6,36.0,37
0,Pirates,Straw Hat Pirates,1,1,0.0,0,,6,346,Nico Robin,Volume_37,6,17.0,37
0,Shipwrights,Galley-La Company,1,0,0.0,0,,4,346,Paulie,Volume_37,4,3.0,37
0,World Government,CP9,1,0,0.0,0,,7,346,Rob Lucci,Volume_37,7,3.0,37
1,Pirates,Straw Hat Pirates,1,1,0.55,0,,6,346,Roronoa Zoro,Volume_37,6,36.0,37
0,Bounty Hunters,Franky Family,0,0,0.0,0,,1,346,Schollzo,Volume_37,1,3.0,37
0,Shipwrights,Galley-La Company,0,0,0.0,0,,1,346,Tyrannosaurus,Volume_37,1,3.0,37
0,World Government,Five Elders,0,1,0.0,1,,3,346,Spandam,Volume_37,3,0.0,37
0,Bounty Hunters,Franky Family,0,0,0.0,0,,1,346,Tamagon,Volume_37,1,3.0,37
0,Shipwrights,Tom's Workers,0,1,0.0,1,,6,346,Tom,Volume_37,6,0.0,37
1,Pirates,Straw Hat Pirates,1,1,0.55,0,,6,346,Tony Tony Chopper,Volume_37,6,22.0,37
0,World Government,Five Elders,0,0,0.0,0,,1,346,Topman Warcury,Volume_37,1,12.0,37
0,Pirates,Straw Hat Pirates,0,1,0.0,0,,6,346,Usopp,Volume_37,6,34.0,37
0,Shipwrights,Tom's Workers,0,1,0.0,0,,6,346,Yokozuna,Volume_37,6,3.0,37
0,Bounty Hunters,Franky Family,0,0,0.0,0,,5,346,Mozu and Kiwi,Volume_37,5,2.0,37
0,World Government,Five Elders,0,0,0.0,0,,1,346,Shepherd Ju Peter,Volume_37,1,12.0,37
1,Pirates,Straw Hat Pirates,1,1,0.45,0,,5,346,Monkey D. Luffy,Volume_37,5,36.0,37
0,Citizens,Shift Station,0,1,0.0,0,,7,346,Kokoro,Volume_37,7,3.0,37
0,Bounty Hunters,Franky Family,0,0,0.0,0,,1,346,Kop,Volume_37,1,3.0,37
0,World Government,Five Elders,0,0,0.0,0,,1,346,Marcus Mars,Volume_37,1,12.0,37
0,World Government,CP9,1,0,0.0,0,,7,346,Blueno,Volume_37,7,1.0,37
0,Citizens,Shift Station,0,0,0.0,0,,1,346,Chimney,Volume_37,1,3.0,37
0,World Government,Five Elders,0,0,0.0,0,,1,346,Ethanbaron V. Nusjuro,Volume_37,1,12.0,37
1,Bounty Hunters,Franky Family,0,0,0.36,0,,4,346,Franky,Volume_37,4,2.0,37
0,Citizens,Arabasta,1,0,0.0,0,,2,346,Gedatsu,Volume_37,2,11.0,37
0,Pirates,Straw Hat Pirates,0,0,0.0,1,,1,346,Gol D. Roger,Volume_37,1,0.0,37
0,Citizens,Shift Station,0,0,0.0,0,,1,346,Gonbe,Volume_37,1,3.0,37
0,Shipwrights,Tom's Workers,0,1,0.0,1,,4,346,Cutty Flam,Volume_37,4,0.0,37
0,World Government,CP9,1,0,0.0,0,,7,346,Hattori,Volume_37,7,3.0,37
1,Shipwrights,Galley-La Company,1,1,0.82,0,,9,346,Iceburg,Volume_37,9,3.0,37
0,World Government,Five Elders,0,0,0.0,0,,1,346,Jaygarcia Saturn,Volume_37,1,12.0,37
0,World Government,Enies Lobby,0,1,0.0,1,,5,346,Jorge,Volume_37,5,0.0,37
0,World Government,CP9,1,0,0.0,0,,7,346,Kaku,Volume_37,7,3.0,37
0,World Government,CP9,1,0,0.0,0,,7,346,Kalifa,Volume_37,7,3.0,37
0,Bounty Hunters,Franky Family,0,0,0.0,0,,1,346,Kiev,Volume_37,1,3.0,37
0,Citizens,Arabasta,0,0,0.0,0,,1,346,Goro,Volume_37,1,4.0,37
0,World Government,CP9,1,0,0.0,0,,7,357,Rob Lucci,Volume_38,7,4.0,38
0,Shipwrights,Galley-La Company,0,1,0.0,0,,2,357,Peepley Lulu,Volume_38,2,4.0,38
0,Shipwrights,Tom's Workers,1,1,0.0,0,,10,357,Paulie,Volume_38,10,4.0,38
0,Pirates,Straw Hat Pirates,0,0,0.0,0,,6,357,Nico Robin,Volume_38,6,18.0,38
0,World Government,CP9,0,1,0.0,1,,2,357,Nero,Volume_38,2,0.0,38
0,Baroque Works (disbanded),Officer Agents,0,0,0.0,1,,1,357,Mr. 2,Volume_38,1,0.0,38
0,Baroque Works (disbanded),Officer Agents,0,1,0.0,1,,4,357,Mr.5,Volume_38,4,0.0,38
0,Baroque Works (disbanded),Officer Agents,0,0,0.0,0,,1,357,Mr. 5,Volume_38,1,25.0,38
0,Baroque Works (disbanded),Officer Agents,0,0,0.0,0,,1,357,Mr. 1,Volume_38,1,21.0,38
0,Pirates,Straw Hat Pirates,0,1,0.0,0,,7,357,Roronoa Zoro,Volume_38,7,37.0,38
0,Pirates,Straw Hat Pirates,1,1,0.0,0,,10,357,Nami,Volume_38,10,37.0,38
1,Pirates,Straw Hat Pirates,0,1,0.8,0,,8,357,Sanji,Volume_38,8,33.0,38
0,Shipwrights,Tom's Workers,1,0,0.0,0,,3,357,Tyrannosaurus,Volume_38,3,4.0,38
1,Bounty Hunters,Franky Family,0,1,0.2,1,,2,357,Sodom,Volume_38,2,0.0,38
0,World Government,CP9,1,0,0.0,0,,2,357,Spandam,Volume_38,2,1.0,38
0,Citizens,Water 7,0,0,0.0,1,,3,357,Stevie,Volume_38,3,0.0,38
0,Marines,Captain,0,1,0.0,1,,4,357,T Bone,Volume_38,4,0.0,38
0,Bounty Hunters,Franky Family,0,0,0.0,0,,2,357,Tamagon,Volume_38,2,4.0,38
0,Shipwrights,Galley-La Company,0,1,0.0,0,,2,357,Tilestone,Volume_38,2,4.0,38
0,Pirates,Straw Hat Pirates,1,1,0.0,0,,10,357,Tony Tony Chopper,Volume_38,10,23.0,38
0,Bounty Hunters,Franky Family,0,1,0.0,0,,3,357,Mozu and Kiwi,Volume_38,3,3.0,38
0,Pirates,Straw Hat Pirates,1,1,0.0,0,,8,357,Usopp,Volume_38,8,35.0,38
0,World Government,CP6,0,1,0.0,1,,2,357,Wanze,Volume_38,2,0.0,38
0,Bounty Hunters,Franky Family,0,1,0.0,0,,3,357,Zambai,Volume_38,3,4.0,38
0,Bounty Hunters,Franky Family,0,0,0.0,0,,2,357,Schollzo,Volume_38,2,4.0,38
1,Pirates,Straw Hat Pirates,0,1,0.8,0,,8,357,Monkey D. Luffy,Volume_38,8,37.0,38
0,Baroque Works (disbanded),Officer Agents,0,0,0.0,0,,1,357,Mr. 4,Volume_38,1,21.0,38
0,Baroque Works (disbanded),Officer Agents,0,0,0.0,0,,1,357,Miss Merry Christmas,Volume_38,1,21.0,38
0,Baroque Works (disbanded),Officer Agents,0,1,0.0,0,,5,357,Miss Valentine,Volume_38,5,25.0,38
